19.12.2022 14:58:01, user, 1, 0, "Paired beacons angle visible", enabled, disabled
19.12.2022 14:58:03, user, 1, 10, "Rotation, degrees", 0.0, 176.0
19.12.2022 14:58:03, user, 1, 10, "Location update rate", 16 Hz, 8 Hz
19.12.2022 14:58:03, user, 1, 10, "Extrapolation", enabled, disabled
19.12.2022 14:58:03, user, 1, 0, "Service zones visible", disabled, enabled
19.12.2022 14:58:03, user, 1, 0, "Service zones active", disabled, enabled
19.12.2022 14:58:03, user, 1, 10, "Samples number (1..10)", 3, 0
19.12.2022 14:58:03, user, 1, 10, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
19.12.2022 14:58:03, user, 1, 10, "Window of averaging (0..16)", 0, 4
19.12.2022 14:58:03, user, 1, 10, "Distance filter (0..16)", 8, 0
19.12.2022 14:58:03, user, 1, 10, "Max. hedges readout per cycle (1..255)", 10, 0
19.12.2022 14:58:03, user, 1, 10, "Jitter granularity, ms (1..16)", 3, 1
19.12.2022 14:58:03, user, 1, 10, "Jitter area, % (0..50)", 25, 0
19.12.2022 14:58:03, user, 1, 10, "Reset timeout w/o dashboard, min (1..127)", 1, 0
19.12.2022 14:58:08, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:09, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:58:12, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:13, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:58:14, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:15, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:58:17, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:18, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:58:20, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:21, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:58:23, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:24, user, 7, 0, erase map, 0
19.12.2022 14:58:25, user, 8, 0, load map, C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\maps\submap0.ini
19.12.2022 14:58:25, user, 1, 10, "Device address (1..254)", 10, 1
19.12.2022 14:58:25, user, 1, 1, "Intermediate frequency (ID), kHz", 0, 203
19.12.2022 14:58:25, user, 1, 1, "Deviation frequency, kHz", 0.000, 47.607
19.12.2022 14:58:25, user, 1, 1, "Channel bandwidth, kHz", 30.093, 325.000
19.12.2022 14:58:25, user, 1, 1, "UART speed, bps", 9600, 500000
19.12.2022 14:58:25, user, 11, 1, device wake, 
19.12.2022 14:58:25, user, 11, 2, device wake, 
19.12.2022 14:58:25, user, 11, 3, device wake, 
19.12.2022 14:58:25, user, 11, 4, device wake, 
19.12.2022 14:58:38, user, 11, 1, device wake, 
19.12.2022 14:58:38, user, 11, 2, device wake, 
19.12.2022 14:58:38, user, 11, 3, device wake, 
19.12.2022 14:58:38, user, 11, 4, device wake, 
19.12.2022 14:58:46, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 14:58:59, user, 11, 6, device wake, 
19.12.2022 14:59:00, user, 11, 5, device wake, 
19.12.2022 14:59:00, user, 1, 10, "Rotation, degrees", 48.0, 9.0
19.12.2022 14:59:01, user, 11, 6, device wake, 
19.12.2022 14:59:05, user, 1, 10, "Rotation, degrees", 9.0, 48.0
19.12.2022 14:59:07, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 14:59:09, user, 1, 10, "Rotation, degrees", 176.0, 48.0
