19.12.2022 13:40:58, user, 1, 0, "Paired beacons angle visible", enabled, disabled
19.12.2022 13:44:11, user, 1, 10, "UART speed, bps", 4800, 9600
19.12.2022 13:44:17, user, 1, 10, "Rotation, degrees", 176.0, 48.0
19.12.2022 13:44:20, user, 1, 1, "UART speed, bps", 500000, 4800
19.12.2022 13:44:21, user, 1, 1, "UART speed, bps", 4800, 9600
19.12.2022 13:44:29, user, 1, 2, "UART speed, bps", 500000, 4800
19.12.2022 13:44:29, user, 1, 2, "UART speed, bps", 4800, 9600
19.12.2022 13:44:37, user, 1, 3, "UART speed, bps", 500000, 4800
19.12.2022 13:44:38, user, 1, 3, "UART speed, bps", 4800, 9600
19.12.2022 13:44:44, user, 1, 4, "UART speed, bps", 500000, 4800
19.12.2022 13:44:45, user, 1, 4, "UART speed, bps", 4800, 9600
19.12.2022 13:44:48, user, 1, 10, "Rotation, degrees", 48.0, 176.0
19.12.2022 13:44:50, user, 1, 6, "UART speed, bps", 500000, 4800
19.12.2022 13:44:50, user, 1, 6, "UART speed, bps", 4800, 9600
19.12.2022 13:44:54, user, 1, 6, "Streaming output", USB+UART, USB+UART/Bluetooth
19.12.2022 13:44:55, user, 1, 6, "Streaming output", USB+UART/Bluetooth, Disabled
19.12.2022 13:44:55, user, 1, 6, "Streaming output", Disabled, USB only
19.12.2022 13:44:57, user, 1, 6, "Streaming output", USB only, USB+UART
