13.12.2022 14:15:56, user, 1, 0, "Paired beacons angle visible", enabled, disabled
13.12.2022 14:21:25, user, 1, 1, "Location update rate", 16 Hz, 2 Hz
13.12.2022 14:21:25, user, 1, 1, "Extrapolation", enabled, disabled
13.12.2022 14:21:25, user, 1, 0, "Service zones visible", disabled, enabled
13.12.2022 14:21:25, user, 1, 0, "Service zones active", disabled, enabled
13.12.2022 14:21:25, user, 1, 1, "Samples number (1..10)", 3, 0
13.12.2022 14:21:25, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
13.12.2022 14:21:25, user, 1, 1, "Window of averaging (0..16)", 0, 4
13.12.2022 14:21:25, user, 1, 1, "Distance filter (0..16)", 8, 0
13.12.2022 14:21:25, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
13.12.2022 14:21:25, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
13.12.2022 14:21:25, user, 1, 1, "Jitter area, % (0..50)", 25, 0
13.12.2022 14:21:25, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
13.12.2022 14:21:26, user, 1, 1, "Rotation, degrees", 0.0, 48.0
13.12.2022 14:23:14, user, 1, 1, "Radio channel", 3, 0
13.12.2022 14:26:31, user, 1, 1, "Radio channel", 3, 0
13.12.2022 14:26:52, user, 20, 1, device TX sensors, 11011 11111
13.12.2022 14:26:54, user, 20, 1, device TX sensors, 11111 11111
13.12.2022 14:26:56, user, 1, 1, "Rotation, degrees", 48.0, 176.0
13.12.2022 14:26:56, user, 20, 1, device TX sensors, 01111 11111
13.12.2022 14:26:56, user, 20, 1, device TX sensors, 00111 11111
13.12.2022 14:26:57, user, 20, 1, device TX sensors, 00011 11111
13.12.2022 14:26:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
13.12.2022 14:26:57, user, 20, 1, device TX sensors, 00001 11111
13.12.2022 14:26:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
13.12.2022 14:27:00, user, 1, 1, "Rotation, degrees", 176.0, 48.0
13.12.2022 14:27:01, user, 20, 1, device TX sensors, 00011 11111
13.12.2022 14:27:01, user, 20, 1, device TX sensors, 00111 11111
13.12.2022 14:27:02, user, 20, 1, device TX sensors, 01111 11111
13.12.2022 14:27:02, user, 20, 1, device TX sensors, 11111 11111
13.12.2022 14:27:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
13.12.2022 14:27:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
13.12.2022 14:34:27, user, 10, 1, device sleep, 
13.12.2022 14:34:30, user, 1, 5, "Rotation, degrees", 48.0, 0.0
13.12.2022 14:34:37, user, 10, 5, device sleep, 
13.12.2022 14:34:44, user, 1, 1, "Rotation, degrees", 0.0, 48.0
13.12.2022 14:38:20, user, 1, 1, "Radio channel", 3, 0
13.12.2022 14:39:46, user, 1, 1, "Rotation, degrees", 48.0, 0.0
13.12.2022 14:39:46, user, 1, 1, "Location update rate", 2 Hz, 8 Hz
13.12.2022 14:39:49, user, 1, 1, "Rotation, degrees", 0.0, 48.0
13.12.2022 14:42:52, user, 2, 0, map freeze, 1
13.12.2022 14:42:54, user, 2, 0, map freeze, 0
13.12.2022 14:47:56, user, 1, 1, "Device address (1..254)", 1, 0
13.12.2022 14:49:16, user, 1, 3, "Radio channel", 3, 0
13.12.2022 14:53:19, user, 1, 3, "Rotation, degrees", 48.0, 0.0
13/12/2022 15:14:20, user, 12, 1, device default, 
13/12/2022 15:14:27, user, 1, 1, "Rotation, degrees", 0.0, 176.0
13/12/2022 15:15:35, user, 1, 1, "Rotation, degrees", 176.0, 0.0
13/12/2022 15:15:54, user, 1, 1, "Rotation, degrees", 0.0, 176.0
13/12/2022 15:18:18, user, 1, 1, "Rotation, degrees", 176.0, 0.0
