04.04.2023 09:55:31, user, 1, 0, "Paired beacons angle visible", enabled, disabled
04.04.2023 09:55:37, user, 4, 0, map mirror, 1
04.04.2023 09:55:38, user, 4, 0, map mirror, 0
04.04.2023 09:55:47, user, 4, 0, map mirror, 1
04.04.2023 09:55:48, user, 4, 0, map mirror, 0
