02.05.2023 09:48:05, user, 1, 0, "Paired beacons angle visible", enabled, disabled
02.05.2023 09:48:56, user, 1, 19, "Device address (1..254)", 19, 10
02.05.2023 09:51:36, user, 12, 10, device default, 
02.05.2023 09:52:49, user, 1, 1, "Extrapolation", enabled, disabled
02.05.2023 09:52:49, user, 1, 1, "High resolution mode (mm)", enabled, disabled
02.05.2023 09:52:49, user, 1, 0, "Service zones visible", disabled, enabled
02.05.2023 09:52:49, user, 1, 0, "Service zones active", disabled, enabled
02.05.2023 09:52:49, user, 1, 1, "Samples number (1..10)", 3, 0
02.05.2023 09:52:49, user, 1, 1, "Max. distance between updates, m (0.1..2.5)", 0.5, 0.0
02.05.2023 09:52:49, user, 1, 1, "Window of averaging (0..16)", 0, 4
02.05.2023 09:52:49, user, 1, 1, "Distance filter (0..16)", 8, 0
02.05.2023 09:52:49, user, 1, 1, "Max. hedges readout per cycle (1..255)", 10, 0
02.05.2023 09:52:49, user, 1, 1, "Jitter granularity, ms (1..16)", 3, 1
02.05.2023 09:52:49, user, 1, 1, "Jitter area, % (0..50)", 25, 0
02.05.2023 09:52:49, user, 1, 1, "Reset timeout w/o dashboard, min (1..127)", 1, 0
02.05.2023 09:52:50, user, 1, 1, "Rotation, degrees", 0.0, 176.0
02.05.2023 09:52:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:53:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:53:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:06, user, 11, 10, device wake, 
02.05.2023 09:53:06, user, 11, 10, device wake, 
02.05.2023 09:53:06, user, 11, 10, device wake, 
02.05.2023 09:53:07, user, 1, 1, "Rotation, degrees", 48.0, 0.0
02.05.2023 09:53:10, user, 1, 1, "Rotation, degrees", 0.0, 176.0
02.05.2023 09:53:22, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:53:27, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:53:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:30, user, 1, 1, "Rotation, degrees", 48.0, 0.0
02.05.2023 09:53:31, user, 1, 1, "Rotation, degrees", 0.0, 176.0
02.05.2023 09:53:36, user, 11, 10, device wake, 
02.05.2023 09:53:36, user, 11, 10, device wake, 
02.05.2023 09:53:40, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:53:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:53:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:00, user, 11, 19, device wake, 
02.05.2023 09:54:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:54:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:11, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:54:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:54:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:54:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:54:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:54:49, user, 11, 9, device wake, 
02.05.2023 09:54:49, user, 11, 9, device wake, 
02.05.2023 09:54:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:55:00, user, 1, 10, "Hedgehog mode", disabled, enabled
02.05.2023 09:55:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:56:43, user, 11, 5, device wake, 
02.05.2023 09:56:43, user, 11, 5, device wake, 
02.05.2023 09:56:44, user, 11, 6, device wake, 
02.05.2023 09:56:44, user, 11, 6, device wake, 
02.05.2023 09:57:00, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:57:05, user, 1, 5, "Ultrasonic frequency, Hz (100..65000)", 25000, 31000
02.05.2023 09:57:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:57:09, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 09:58:03, user, 10, 6, device sleep, 
02.05.2023 09:58:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
02.05.2023 09:58:14, user, 1, 1, "Rotation, degrees", 176.0, 48.0
02.05.2023 10:00:09, user, 10, 5, device sleep, 
