19.12.2022 16:23:42, user, 1, 0, "Paired beacons angle visible", enabled, disabled
19.12.2022 16:31:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:31:03, user, 1, 1, "Hedgehog mode", disabled, enabled
19.12.2022 16:31:18, user, 1, 5, "Rotation, degrees", 48.0, 0.0
19.12.2022 16:32:28, user, 1, 5, "Ultrasonic frequency, Hz (100..65000)", 37000, 25000
19.12.2022 16:32:34, user, 9, 5, device reset, 
19.12.2022 16:32:45, user, 9, 5, device reset, 
19.12.2022 16:32:59, user, 1, 5, "Hedgehog mode", enabled, disabled
19.12.2022 16:33:01, user, 1, 1, "Rotation, degrees", 0.0, 48.0
19.12.2022 16:33:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:07, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:10, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:11, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:28, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:32, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:43, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:48, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:33:49, user, 1, 1, "Rotation, degrees", 176.0, 48.0
19.12.2022 16:33:52, user, 1, 1, "UART speed, bps", 500000, 4800
19.12.2022 16:33:52, user, 1, 1, "UART speed, bps", 4800, 9600
19.12.2022 16:33:59, user, 1, 5, "UART speed, bps", 500000, 4800
19.12.2022 16:33:59, user, 1, 5, "UART speed, bps", 4800, 9600
19.12.2022 16:34:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
19.12.2022 16:34:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
