16.12.2022 09:52:54, user, 1, 0, "Paired beacons angle visible", enabled, disabled
16.12.2022 09:53:38, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 349.00, 348.00
16.12.2022 09:53:38, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 348.00, 349.00
16.12.2022 09:53:38, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 349.00, 350.00
16.12.2022 09:53:38, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 350.00, 351.00
16.12.2022 09:53:38, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 351.00, 352.00
16.12.2022 09:53:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:53:39, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 352.00, 351.00
16.12.2022 09:53:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:53:42, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 351.00, 352.00
16.12.2022 09:53:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:53:43, user, 1, 0, "Submap rotation, degrees (-360.00..360.00)", 352.00, 351.00
16.12.2022 09:53:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:53:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:53:49, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:53:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:53:57, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:00, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:01, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:09, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:22, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:25, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:36, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:37, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:49, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:50, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:54:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:54:58, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:19, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:25, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:36, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:40, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:55:55, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:55:56, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:11, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:26, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:33, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:40, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:48, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:49, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:50, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:56:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:56:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:15, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:22, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:28, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:29, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:57:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:57:47, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:14, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:15, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:25, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:35, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:47, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:58:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:58:58, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:10, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:12, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:13, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:14, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:26, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:30, user, 15, 1, position setup, 9.387,-3.685,2.220
16.12.2022 09:59:32, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:45, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:51, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 09:59:53, user, 15, 1, position setup, 9.387,-3.685,2.220
16.12.2022 09:59:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 09:59:59, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:00:04, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:00:12, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:00:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:00:26, user, 15, 1, position setup, 9.387,-3.685,2.220
16.12.2022 10:00:27, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:00:30, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:00:33, user, 3, 0, submap freeze, 1
16.12.2022 10:00:48, user, 3, 1, submap freeze, 0
16.12.2022 10:00:51, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:00:52, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:00:52, user, 3, 0, submap freeze, 0
16.12.2022 10:00:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:00:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:05, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:07, user, 15, 1, position setup, 9.387,-3.685,2.220
16.12.2022 10:01:11, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:13, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:22, user, 15, 2, position setup, 0.000,-3.685,2.220
16.12.2022 10:01:22, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:24, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:27, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:28, user, 15, 3, position setup, 0.000,0.000,2.220
16.12.2022 10:01:31, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:38, user, 15, 4, position setup, 9.387,0.000,2.220
16.12.2022 10:01:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:42, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:46, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:47, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:50, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:01:51, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:01:54, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:01, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:21, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:25, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:34, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:39, user, 3, 0, submap freeze, 1
16.12.2022 10:02:39, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:41, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:02:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:02:45, user, 10, 5, device sleep, 
16.12.2022 10:02:47, user, 11, 5, device wake, 
16.12.2022 10:02:55, user, 3, 1, submap freeze, 1
16.12.2022 10:02:58, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:01, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:04, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:05, user, 3, 0, submap freeze, 0
16.12.2022 10:03:12, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:15, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:21, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:25, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:26, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:32, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:34, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:35, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:03:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:03:46, user, 7, 0, erase map, 0
16.12.2022 10:03:46, user, 8, 0, load map, C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\submap0.ini
16.12.2022 10:03:47, user, 1, 1, "Intermediate frequency (ID), kHz", 0, 203
16.12.2022 10:03:47, user, 1, 1, "Deviation frequency, kHz", 0.000, 47.607
16.12.2022 10:03:47, user, 1, 1, "Channel bandwidth, kHz", 30.093, 325.000
16.12.2022 10:03:47, user, 11, 1, device wake, 
16.12.2022 10:03:47, user, 11, 2, device wake, 
16.12.2022 10:03:47, user, 11, 3, device wake, 
16.12.2022 10:03:47, user, 11, 4, device wake, 
16.12.2022 10:03:57, user, 11, 1, device wake, 
16.12.2022 10:03:57, user, 11, 2, device wake, 
16.12.2022 10:03:57, user, 11, 3, device wake, 
16.12.2022 10:03:57, user, 11, 4, device wake, 
16.12.2022 10:04:07, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:04:10, user, 2, 0, map freeze, 1
16.12.2022 10:04:22, user, 11, 5, device wake, 
16.12.2022 10:04:33, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:04:36, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:04:37, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:04:38, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:04:39, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:04:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:04:49, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:04:52, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:04:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:04:54, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:02, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:03, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:10, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:13, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:14, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:15, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:16, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:17, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:19, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:20, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:22, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:31, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:35, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:36, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:47, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:49, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:54, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:55, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:05:56, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:05:57, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:04, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:06, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:08, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:09, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:12, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:16, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:17, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:18, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:20, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:28, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:33, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:45, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:49, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:50, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:52, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:53, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:06:55, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:06:56, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:03, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:04, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:09, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:13, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:15, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:23, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:24, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:26, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:29, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:30, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:31, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:36, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:37, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:38, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:39, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:42, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:43, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:44, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:46, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:07:53, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:07:55, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:08:00, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:08:02, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:08:05, user, 1, 1, "Rotation, degrees", 48.0, 176.0
16.12.2022 10:08:06, user, 1, 1, "Rotation, degrees", 176.0, 48.0
16.12.2022 10:08:07, user, 1, 1, "Rotation, degrees", 48.0, 176.0
