1670942570511,10269,1617191,4,9.387,0.000,2.220,255,0,0,0,0
1670942570511,0,1617191,2,0.000,-3.685,2.220,255,0,0,0,0
1670942570511,0,1617191,1,9.387,-3.685,2.220,255,0,0,0,0
1670942570511,0,1617191,3,0.000,0.000,2.220,255,0,0,0,0
T2022_12_13__144252_872,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2022_12_13__1442_autosave.ini
T2022_12_13__144300_569,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2022_12_13__1442_autosave.ini
1670942580569,10058,1627249,1,9.387,-3.685,2.220,255,0,0,0,0
1670942580569,0,1627249,3,0.000,0.000,2.220,255,0,0,0,0
1670942580569,0,1627249,4,9.387,0.000,2.220,255,0,0,0,0
1670942580569,0,1627249,2,0.000,-3.685,2.220,255,0,0,0,0
1670942590752,10183,1637432,1,9.387,-3.685,2.220,255,0,0,0,0
1670942590752,0,1637432,3,0.000,0.000,2.220,255,0,0,0,0
1670942590752,0,1637432,4,9.387,0.000,2.220,255,0,0,0,0
1670942590752,0,1637432,2,0.000,-3.685,2.220,255,0,0,0,0
1670942600781,10029,1647461,4,9.387,0.000,2.220,255,0,0,0,0
1670942600781,0,1647461,2,0.000,-3.685,2.220,255,0,0,0,0
1670942600781,0,1647461,1,9.387,-3.685,2.220,255,0,0,0,0
1670942600781,0,1647461,3,0.000,0.000,2.220,255,0,0,0,0
1670942611106,10325,1657786,4,9.387,0.000,2.220,255,0,0,0,0
1670942611106,0,1657786,2,0.000,-3.685,2.220,255,0,0,0,0
1670942611106,0,1657786,1,9.387,-3.685,2.220,255,0,0,0,0
1670942611106,0,1657786,3,0.000,0.000,2.220,255,0,0,0,0
1670942621522,10416,1668202,1,9.387,-3.685,2.220,255,0,0,0,0
1670942621522,0,1668202,3,0.000,0.000,2.220,255,0,0,0,0
1670942621522,0,1668202,4,9.387,0.000,2.220,255,0,0,0,0
1670942621522,0,1668202,2,0.000,-3.685,2.220,255,0,0,0,0
1670942631525,10003,1678205,1,9.387,-3.685,2.220,255,0,0,0,0
1670942631525,0,1678205,3,0.000,0.000,2.220,255,0,0,0,0
1670942631525,0,1678205,4,9.387,0.000,2.220,255,0,0,0,0
1670942631525,0,1678205,2,0.000,-3.685,2.220,255,0,0,0,0
1670942641898,10373,1688578,4,9.387,0.000,2.220,255,0,0,0,0
1670942641898,0,1688578,2,0.000,-3.685,2.220,255,0,0,0,0
1670942641898,0,1688578,1,9.387,-3.685,2.220,255,0,0,0,0
1670942641898,0,1688578,3,0.000,0.000,2.220,255,0,0,0,0
1670942652199,10301,1698879,1,9.387,-3.685,2.220,255,0,0,0,0
1670942652200,1,1698880,3,0.000,0.000,2.220,255,0,0,0,0
1670942652200,0,1698880,4,9.387,0.000,2.220,255,0,0,0,0
1670942652200,0,1698880,2,0.000,-3.685,2.220,255,0,0,0,0
1670942662554,10354,1709234,1,9.387,-3.685,2.220,255,0,0,0,0
1670942662554,0,1709234,3,0.000,0.000,2.220,255,0,0,0,0
1670942662554,0,1709234,4,9.387,0.000,2.220,255,0,0,0,0
1670942662554,0,1709234,2,0.000,-3.685,2.220,255,0,0,0,0
1670942673104,10550,1719784,1,9.387,-3.685,2.220,255,0,0,0,0
1670942673104,0,1719784,3,0.000,0.000,2.220,255,0,0,0,0
1670942673105,1,1719785,4,9.387,0.000,2.220,255,0,0,0,0
1670942673105,0,1719785,2,0.000,-3.685,2.220,255,0,0,0,0
1670942683555,10450,1730235,4,9.387,0.000,2.220,255,0,0,0,0
1670942683555,0,1730235,2,0.000,-3.685,2.220,255,0,0,0,0
1670942683555,0,1730235,1,9.387,-3.685,2.220,255,0,0,0,0
1670942683555,0,1730235,3,0.000,0.000,2.220,255,0,0,0,0
1670942693559,10004,1740239,4,9.387,0.000,2.220,255,0,0,0,0
1670942693559,0,1740239,2,0.000,-3.685,2.220,255,0,0,0,0
1670942693560,1,1740240,1,9.387,-3.685,2.220,255,0,0,0,0
1670942693560,0,1740240,3,0.000,0.000,2.220,255,0,0,0,0
1670942703665,10105,1750345,1,9.387,-3.685,2.220,255,0,0,0,0
1670942703666,1,1750346,3,0.000,0.000,2.220,255,0,0,0,0
1670942703666,0,1750346,4,9.387,0.000,2.220,255,0,0,0,0
1670942703666,0,1750346,2,0.000,-3.685,2.220,255,0,0,0,0
1670942714115,10449,1760795,1,9.387,-3.685,2.220,255,0,0,0,0
1670942714115,0,1760795,3,0.000,0.000,2.220,255,0,0,0,0
1670942714115,0,1760795,4,9.387,0.000,2.220,255,0,0,0,0
1670942714115,0,1760795,2,0.000,-3.685,2.220,255,0,0,0,0
1670942724620,10505,1771300,1,9.387,-3.685,2.220,255,0,0,0,0
1670942724620,0,1771300,3,0.000,0.000,2.220,255,0,0,0,0
1670942724620,0,1771300,4,9.387,0.000,2.220,255,0,0,0,0
1670942724620,0,1771300,2,0.000,-3.685,2.220,255,0,0,0,0
1670942734662,10042,1781342,4,9.387,0.000,2.220,255,0,0,0,0
1670942734662,0,1781342,2,0.000,-3.685,2.220,255,0,0,0,0
1670942734662,0,1781342,1,9.387,-3.685,2.220,255,0,0,0,0
1670942734662,0,1781342,3,0.000,0.000,2.220,255,0,0,0,0
1670942744677,10015,1791357,4,9.387,0.000,2.220,255,0,0,0,0
1670942744677,0,1791357,2,0.000,-3.685,2.220,255,0,0,0,0
1670942744678,1,1791358,1,9.387,-3.685,2.220,255,0,0,0,0
1670942744678,0,1791358,3,0.000,0.000,2.220,255,0,0,0,0
1670942754694,10016,1801374,1,9.387,-3.685,2.220,255,0,0,0,0
1670942754694,0,1801374,3,0.000,0.000,2.220,255,0,0,0,0
1670942754694,0,1801374,4,9.387,0.000,2.220,255,0,0,0,0
1670942754694,0,1801374,2,0.000,-3.685,2.220,255,0,0,0,0
1670942764732,10038,1811412,4,9.387,0.000,2.220,255,0,0,0,0
1670942764732,0,1811412,2,0.000,-3.685,2.220,255,0,0,0,0
1670942764732,0,1811412,1,9.387,-3.685,2.220,255,0,0,0,0
1670942764732,0,1811412,3,0.000,0.000,2.220,255,0,0,0,0
1670942774816,10084,1821496,1,9.387,-3.685,2.220,255,0,0,0,0
1670942774816,0,1821496,3,0.000,0.000,2.220,255,0,0,0,0
1670942774816,0,1821496,4,9.387,0.000,2.220,255,0,0,0,0
1670942774816,0,1821496,2,0.000,-3.685,2.220,255,0,0,0,0
1670942784976,10160,1831656,1,9.387,-3.685,2.220,255,0,0,0,0
1670942784976,0,1831656,3,0.000,0.000,2.220,255,0,0,0,0
1670942784976,0,1831656,4,9.387,0.000,2.220,255,0,0,0,0
1670942784977,1,1831657,2,0.000,-3.685,2.220,255,0,0,0,0
1670942794999,10022,1841679,4,9.387,0.000,2.220,255,0,0,0,0
1670942794999,0,1841679,2,0.000,-3.685,2.220,255,0,0,0,0
1670942794999,0,1841679,1,9.387,-3.685,2.220,255,0,0,0,0
1670942794999,0,1841679,3,0.000,0.000,2.220,255,0,0,0,0
