1671465745816,0,3339,1,9.387,-3.685,2.220,255,0,0,0,0
1671465745816,0,3339,2,0.000,-3.685,2.220,255,0,0,0,0
1671465745816,0,3339,3,0.000,0.000,2.220,255,0,0,0,0
1671465745816,0,3339,4,9.387,0.000,2.220,255,0,0,0,0
T2022_12_19__160226_033,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2022_12_19__1602_autosave.ini
T2022_12_19__160235_867,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2022_12_19__1602_autosave.ini
1671465755867,10051,13390,3,0.000,0.000,2.220,255,0,0,0,0
1671465755867,0,13390,4,9.387,0.000,2.220,255,0,0,0,0
1671465755867,0,13390,1,9.387,-3.685,2.220,255,0,0,0,0
1671465755867,0,13390,2,0.000,-3.685,2.220,255,0,0,0,0
1671465765867,10000,23390,1,9.387,-3.685,2.220,255,0,0,0,0
1671465765867,0,23390,2,0.000,-3.685,2.220,255,0,0,0,0
1671465765867,0,23390,3,0.000,0.000,2.220,255,0,0,0,0
1671465765867,0,23390,4,9.387,0.000,2.220,255,0,0,0,0
1671465775924,10057,33447,3,0.000,0.000,2.220,255,0,0,0,0
1671465775924,0,33447,4,9.387,0.000,2.220,255,0,0,0,0
1671465775924,0,33447,1,9.387,-3.685,2.220,255,0,0,0,0
1671465775924,0,33447,2,0.000,-3.685,2.220,255,0,0,0,0
T2022_12_19__160302_801,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\maps\submap0.ini
