T2023_05_02__105551_499,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1055_autosave.ini
T2023_05_02__105554_326,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1055_autosave.ini
1683024954326,184299,1882630,2,0.003,-3.685,2.220,255,0,0,0,0
1683024954326,0,1882630,3,0.003,0.000,2.220,255,0,0,0,0
1683024961238,6912,1889542,1,9.390,-3.685,2.220,255,0,0,0,0
1683024961238,0,1889542,4,35.137,15.920,2.220,255,0,0,0,0
1683024964406,3168,1892710,2,0.003,-3.685,2.220,255,0,0,0,0
1683024964406,0,1892710,3,0.003,0.000,2.220,255,0,0,0,0
1683024971334,6928,1899638,1,9.390,-3.685,2.220,255,0,0,0,0
1683024971334,0,1899638,4,35.137,15.920,2.220,255,0,0,0,0
1683024974448,3114,1902752,2,0.003,-3.685,2.220,255,0,0,0,0
1683024974449,1,1902753,3,0.003,0.000,2.220,255,0,0,0,0
T2023_05_02__105620_465,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1056_autosave.ini
T2023_05_02__105733_984,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1057_autosave.ini
1683025056882,82433,1985186,2,0.003,-3.685,2.220,255,0,0,0,0
1683025056882,0,1985186,3,0.003,0.000,2.220,255,0,0,0,0
1683025063972,7090,1992276,1,-51.497,-35.525,2.220,255,0,0,0,0
1683025063972,0,1992276,4,-51.503,-31.840,2.220,255,0,0,0,0
T2023_05_02__110303_019,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1103_autosave.ini
1683025419105,355133,2347409,2,-234.164,-131.045,2.220,255,0,0,0,0
1683025419105,0,2347409,3,-234.164,-127.360,2.220,255,0,0,0,0
1683025419105,0,2347409,1,-224.777,-131.045,2.220,255,0,0,0,0
1683025419105,0,2347409,4,-224.783,-127.360,2.220,255,0,0,0,0
1683025429183,10078,2357487,2,-234.164,-131.045,2.220,255,0,0,0,0
1683025429183,0,2357487,3,-234.164,-127.360,2.220,255,0,0,0,0
1683025429184,1,2357488,1,-224.777,-131.045,2.220,255,0,0,0,0
1683025429184,0,2357488,4,-224.783,-127.360,2.220,255,0,0,0,0
1683025439239,10055,2367543,2,-234.164,-131.045,2.220,255,0,0,0,0
1683025439239,0,2367543,3,-234.164,-127.360,2.220,255,0,0,0,0
1683025439239,0,2367543,1,-224.777,-131.045,2.220,255,0,0,0,0
1683025439239,0,2367543,4,-224.783,-127.360,2.220,255,0,0,0,0
1683025449326,10087,2377630,2,-234.164,-131.045,2.220,255,0,0,0,0
1683025449326,0,2377630,3,-234.164,-127.360,2.220,255,0,0,0,0
1683025449326,0,2377630,1,-224.777,-131.045,2.220,255,0,0,0,0
1683025449326,0,2377630,4,-224.783,-127.360,2.220,255,0,0,0,0
T2023_05_02__110409_487,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1104_autosave.ini
T2023_05_02__110528_094,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1105_autosave.ini
