T2023_05_02__111145_528,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1111_autosave.ini
1683025905528,10019,2833832,2,-0.021,-3.689,2.220,255,0,0,0,0
1683025905528,0,2833832,3,-0.021,-0.008,2.220,255,0,0,0,0
1683025905528,0,2833832,1,9.361,-3.689,2.220,255,0,0,0,0
1683025905528,0,2833832,4,9.360,-0.010,2.220,255,0,0,0,0
1683025915533,10005,2843837,2,-0.021,-3.689,2.220,255,0,0,0,0
1683025915533,0,2843837,3,-0.021,-0.008,2.220,255,0,0,0,0
1683025915533,0,2843837,1,9.361,-3.689,2.220,255,0,0,0,0
1683025915533,0,2843837,4,9.360,-0.010,2.220,255,0,0,0,0
1683025925561,10028,2853865,2,-0.021,-3.689,2.220,255,0,0,0,0
1683025925561,0,2853865,3,-0.021,-0.008,2.220,255,0,0,0,0
1683025925561,0,2853865,1,9.361,-3.689,2.220,255,0,0,0,0
1683025925561,0,2853865,4,9.360,-0.010,2.220,255,0,0,0,0
1683025935633,10072,2863937,2,-0.021,-3.689,2.220,255,0,0,0,0
1683025935633,0,2863937,3,-0.021,-0.008,2.220,255,0,0,0,0
1683025935633,0,2863937,1,9.361,-3.689,2.220,255,0,0,0,0
1683025935633,0,2863937,4,9.360,-0.010,2.220,255,0,0,0,0
T2023_05_02__111218_933,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_05_02__1112_autosave.ini
