1680687561107,0,5979,1,9.390,-3.685,2.220,255,0,0,0,0
1680687561107,0,5979,2,0.003,-3.685,2.220,255,0,0,0,0
1680687561107,0,5979,3,0.003,0.000,2.220,255,0,0,0,0
1680687561107,0,5979,4,9.390,0.000,2.220,255,0,0,0,0
1680687561107,0,5979,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561108,1,5980,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561128,20,6000,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561128,0,6000,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561157,29,6029,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561157,0,6029,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561177,20,6049,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561177,0,6049,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
T2023_04_05__093921_208,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_04_05__0939_autosave.ini
1680687561208,31,6080,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561208,0,6080,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561303,95,6175,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561303,0,6175,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561491,188,6363,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561491,0,6363,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561542,51,6414,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561542,0,6414,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561622,80,6494,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561622,0,6494,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561738,116,6610,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561738,0,6610,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561790,52,6662,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687561790,0,6662,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562043,253,6915,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562044,1,6916,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562195,151,7067,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562195,0,7067,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
T2023_04_05__093922_261,user,1,C:\Users\vd_sa\Documents\KuLeuven\Master\thesis\Navigation\marvelmind_SW_2022_11_19\01_Common_Indoor_positioning_SW\Dashboard\windows\dashboard\maps\map_2023_04_05__0939_autosave.ini
1680687562261,66,7133,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562261,0,7133,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562323,62,7195,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687562323,0,7195,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687563287,964,8159,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687563287,0,8159,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687564007,720,8879,5,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687564007,0,8879,7,0.000,0.000,0.000,1,0.000,2,0.000,3,0.000,4,0.000,255,0,0,0,0
1680687564052,45,8924,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564052,0,8924,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564463,411,9335,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564463,0,9335,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564486,23,9358,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564487,1,9359,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564508,21,9380,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564508,0,9380,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564553,45,9425,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564553,0,9425,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564582,29,9454,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564582,0,9454,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564622,40,9494,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564622,0,9494,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687564644,22,9516,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687564644,0,9516,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687565329,685,10201,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687565329,0,10201,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687565493,164,10365,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687565493,0,10365,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687565547,54,10419,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687565547,0,10419,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687565729,182,10601,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687565729,0,10601,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566260,531,11132,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566260,0,11132,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566525,265,11397,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566525,0,11397,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566569,44,11441,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566569,0,11441,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566583,14,11455,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566583,0,11455,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566614,31,11486,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566614,0,11486,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566644,30,11516,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566644,0,11516,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566674,30,11546,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566674,0,11546,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566825,151,11697,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566825,0,11697,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687566847,22,11719,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
1680687566847,0,11719,7,0.000,0.000,0.000,1,4.599,2,4.149,3,0.000,4,0.000,255,0,0,0,0
1680687567074,227,11946,5,0.000,0.000,0.000,1,4.902,2,4.094,3,0.000,4,0.000,255,0,0,0,0
